text,sentiment,cleaned_text,final_result
"A Boomer's Plea: https://t.co/HVe2unB8ig

Sector expert Michael Ballanger voices frustration with his own generation, which has ""turned a blind eye"" to the radical, fiscal and moral principles that shaped it.

#economy #stocks #investing  @MiningJunkie https://t.co/GwNcM1ZxFN",negative,"A Boomer's Plea: 

Sector expert Michael Ballanger voices frustration with his own generation, which has ""turned a blind eye"" to the radical, fiscal and moral principles that shaped it.

     ",negative
"RT @bsindia: Shares of metal companies were under pressure with Nifty Metal index falling 6% on the NSE on concerns of weak demand

#market…",negative,"RT : Shares of metal companies were under pressure with Nifty Metal index falling 6% on the NSE on concerns of weak demand

…",negative
RT @StocksNJocks: We welcome Fari Hamzei of @HamzeiAnalytics back to the show next. Stream us LIVE on https://t.co/6IvBdicpPw. #stocks #mar…,neutral,RT : We welcome Fari Hamzei of  back to the show next. Stream us LIVE on   …,neutral
"🔔The Morning Ring🔔

“ I accepted everything for what it was-not what I wanted it to be.” - Nicolas Darvas

#tradingmindset #stocks #canslim #StockMarket https://t.co/wMrps4MBhD",neutral,"🔔The Morning Ring🔔

“ I accepted everything for what it was-not what I wanted it to be.” - Nicolas Darvas

    ",neutral
RT @fawkesmask: @federalreserve Thank god the SP500 is going to ATH. Good job guys.,positive,RT :  Thank god the SP500 is going to ATH. Good job guys.,positive
RT @leadlagreport: Several large corporations are stopping advertising on Facebook either till July or for the whole of this year. If these…,negative,RT : Several large corporations are stopping advertising on Facebook either till July or for the whole of this year. If these…,negative
RT @randywhorton: Coming Up: #DayTrading Talks &amp; Tips with a special guest. (Sonja) #Live June 8 2020 at 8:PM Riyadh Time (1:PM EST). #Stoc…,neutral,RT : Coming Up:  Talks &amp; Tips with a special guest. (Sonja)  June 8 2020 at 8:PM Riyadh Time (1:PM EST). …,neutral
"Amazon isn’t the only e-commerce company thriving. $AMZN shares have climbed &gt;30% this year. But some online retailers are faring even better. Shares of Wayfair, the online furniture and home goods seller, have doubled in price in 2020. /via @qz https://t.co/GQOmMzgcF9",positive,"Amazon isn’t the only e-commerce company thriving. $AMZN shares have climbed &gt;30% this year. But some online retailers are faring even better. Shares of Wayfair, the online furniture and home goods seller, have doubled in price in 2020. /via  ",positive
"@SullyCNBC ICYMI we replaced $FAANG w/ $WACT - $WMT $AMZN $COST $TGT #deathofretail

cc: @RiskReversal @GuyAdami @JeffMacke https://t.co/clNllypHuT",neutral," ICYMI we replaced $FAANG w/ $WACT - $WMT $AMZN $COST $TGT 

cc:    ",neutral
"RT @Sarge986: Sizzling Nasdaq, Covid Crossroads, Coins Collect Dust, Thoughts on BP $KR $KFY $JBHT $LSTR $UPS $FDX $AMZN $MA $DIS $AAPL $FB…",neutral,"RT : Sizzling Nasdaq, Covid Crossroads, Coins Collect Dust, Thoughts on BP $KR $KFY $JBHT $LSTR $UPS $FDX $AMZN $MA $DIS $AAPL $FB…",neutral
RT @SorabNY: Today’s profit $656  $spy $spx $tsla $amzn #Daytrading  #News #Invest #investing #Finance #Money #Life #NewYork #wallstreet #S…,positive,RT : Today’s profit $656  $spy $spx $tsla $amzn           …,neutral
Avanos Medical Inc $AVNS Receives Average Recommendation of “Hold” from Brokerages https://t.co/iyVuFxoiQx #stocks,neutral,Avanos Medical Inc $AVNS Receives Average Recommendation of “Hold” from Brokerages  ,positive
"$spy $spx $ES_F if markets base on weekly charts thursday, yall are in for a treat next week",positive,"$spy $spx $ES_F if markets base on weekly charts thursday, yall are in for a treat next week",neutral
$SPX could very well erase all of its 2020 losses after being down more than 30% year to date https://t.co/2MWKqKD1Go,negative,$SPX could very well erase all of its 2020 losses after being down more than 30% year to date ,negative
RT @realwillmeade: Netflix $NFLX now has a bigger market cap than Disney $DIS but if 29 states open up on May1st and sports are back on ($D…,positive,RT : Netflix $NFLX now has a bigger market cap than Disney $DIS but if 29 states open up on May1st and sports are back on ($D…,neutral
"Disney misses quarterly profit estimates, offering the first assessment of the damage the pandemic has wreaked on the entertainment giant's business https://t.co/7QsqF5qWQp $DIS",negative,"Disney misses quarterly profit estimates, offering the first assessment of the damage the pandemic has wreaked on the entertainment giant's business  $DIS",negative
"Mueller Water Products, Inc. $MWA Short Interest Update https://t.co/H4pt4tNfFl #stocks",positive,"Mueller Water Products, Inc. $MWA Short Interest Update  ",neutral
RT @RichLightShed: Just spoke to union leaders representing Walt Disney World cast members in Orlando - Confirmed that Disney is NOT testin…,neutral,RT : Just spoke to union leaders representing Walt Disney World cast members in Orlando - Confirmed that Disney is NOT testin…,neutral
"$twtr $msft $amzn $qqq $fb $nflx $xspa $googl $mrna
$penn $nvda $aapl $spy $spx #Futures $bynd $mark $xspa
#ThursdayThoughts #thursdayvibes #Thursday 
@goldsworthy_art https://t.co/sd3FznTOem",neutral,"$twtr $msft $amzn $qqq $fb $nflx $xspa $googl $mrna
$penn $nvda $aapl $spy $spx  $bynd $mark $xspa
   
 ",positive
"Bias Game #48
Fellow traders, here we are with another Bias Game quiz! 
Let's see what you think of this one 😉
Vote in our latest tweet!
If you like this content, help us share!! 👍
#Wyckoff #trading #wyckoffmethod #stocks #stockmarket #learntotrade #tradelikeapro #cryptotrading https://t.co/mHVUpXmDmo",neutral,"Bias Game 
Fellow traders, here we are with another Bias Game quiz! 
Let's see what you think of this one 😉
Vote in our latest tweet!
If you like this content, help us share!! 👍
        ",neutral
REPORT: Facebook fails to win over ad boycott organizers $FB https://t.co/csoywrk0MP,negative,REPORT: Facebook fails to win over ad boycott organizers $FB ,negative
"RT @gholland04: 💥💥💥 Obama administration repeatedly sought to cut PPE stockpile ...

... and with $T deficits the Dems are trying to Blame…",negative,"RT : 💥💥💥 Obama administration repeatedly sought to cut PPE stockpile ...

... and with $T deficits the Dems are trying to Blame…",negative
"RT @JesseCohenInv: 💥Notable #Earnings To Watch This Week (via @eWhispers)💥

Mon: $PEP 
Tues: $JPM $C $WFC $DAL $FAST
Wed: $GS $PNC $BK $UNH…",neutral,"RT : 💥Notable  To Watch This Week (via )💥

Mon: $PEP 
Tues: $JPM $C $WFC $DAL $FAST
Wed: $GS $PNC $BK $UNH…",neutral
"With past performance like this, how can you not sign up for a Free 10-day trial to https://t.co/dciVAHNRLf? Winning Option Swing Trades Since 2006  $AMZN $GOOGL $NFLX $FB $AAPL",positive,"With past performance like this, how can you not sign up for a Free 10-day trial to  Winning Option Swing Trades Since 2006  $AMZN $GOOGL $NFLX $FB $AAPL",neutral
"$PJP #X5 Retail Group N.V. GDR X5 Earnings Preview 1Q 20 - Profitability under pressure as gross margin normalises: Revenue expected to grow by 15.7% yoy: We expect revenue to amount to RUB 469.4 bn, growing by 15.7%. Net retail sales… https://t.co/1QKnB9pTSk #equity #stocks",positive,"$PJP  Retail Group N.V. GDR X5 Earnings Preview 1Q 20 - Profitability under pressure as gross margin normalises: Revenue expected to grow by 15.7% yoy: We expect revenue to amount to RUB 469.4 bn, growing by 15.7%. Net retail sales…   ",positive
$FB reports FQ1 earnings of $1.71 EPS and $17.74B Revs - https://t.co/g6Ov8jwf4X,neutral,$FB reports FQ1 earnings of $1.71 EPS and $17.74B Revs - ,neutral
"Mix Pre market action! Top traded large caps in pre market! 
$BA-1.57%
$NCLH-9.35%
$SPY+0.5%
$CCL-4.55%
$AAPL+0.96%
$AAL-0.29%
$TSLA+0.39%
$UAL-1.69%
$NKLA+4.8%
$QQQ+0.70%
$TQQQ+2.2%
$RCL-4.85%
$DAL-0.89%
$NIO+2.3%
$BYND+3.3%
$MSFT+0.7%
$DKNG-4.3%
$IWM+0.85%
$AMZN+0.9%
$AMD+0.79% https://t.co/qgjzbWJJM8",positive,"Mix Pre market action! Top traded large caps in pre market! 
$BA-1.57%
$NCLH-9.35%
$SPY+0.5%
$CCL-4.55%
$AAPL+0.96%
$AAL-0.29%
$TSLA+0.39%
$UAL-1.69%
$NKLA+4.8%
$QQQ+0.70%
$TQQQ+2.2%
$RCL-4.85%
$DAL-0.89%
$NIO+2.3%
$BYND+3.3%
$MSFT+0.7%
$DKNG-4.3%
$IWM+0.85%
$AMZN+0.9%
$AMD+0.79% ",neutral
"Target Locked $KO 
This looks bad, sell at $49.00 
Take Profit: $47.71 
Stop Loss: $49.49 
Trade with us:https://t.co/injT0PPxiC 
$TSLA $SPY $AAPL #Forex https://t.co/Honl7d4u7m",negative,"Target Locked $KO 
This looks bad, sell at $49.00 
Take Profit: $47.71 
Stop Loss: $49.49 
Trade with us: 
$TSLA $SPY $AAPL  ",negative
"RT @RisingSunCap: Isn’t $DIS a short on lackluster #reopening follow thru like the casinos in early-to-mid June?

Cc: @RichLightShed https:…",neutral,"RT : Isn’t $DIS a short on lackluster  follow thru like the casinos in early-to-mid June?

Cc:  ",negative
@petenajarian $msft 182.50 16k weeklys bought today ...,positive, $msft 182.50 16k weeklys bought today ...,neutral
RT @passthepuck: NO ONE IS TALKING ABOUT THIS...WHY?  Respiratory acidosis develops when air inhaled into and exhaled from the lungs does n…,negative,RT : NO ONE IS TALKING ABOUT THIS...WHY?  Respiratory acidosis develops when air inhaled into and exhaled from the lungs does n…,neutral
"#LUPIN , Buy LUPIN Now @ 938.8

Looking good for  1000,  1100,  1240 ,  1370++++ in near term..  Support , between 850-890

#nifty #banknifty #equity #stocks #b7232506 #trading #sp https://t.co/pdah5NXMyt",positive," , Buy LUPIN Now @ 938.8

Looking good for  1000,  1100,  1240 ,  1370++++ in near term..  Support , between 850-890

       ",positive
Ascendis Pharma A/S $ASND Given New $219.00 Price Target at Oppenheimer https://t.co/DNYoPfBPv6 #stocks,neutral,Ascendis Pharma A/S $ASND Given New $219.00 Price Target at Oppenheimer  ,positive
"$NVDA $INTC both downgraded today, fwiw.",negative,"$NVDA $INTC both downgraded today, fwiw.",negative
RT @MoHossain: “The forward 12-month P/E ratio for $SPX of 21.8 is well above the 5-year average (16.9) and the 10-year average (15.2)” @Fa…,positive,RT : “The forward 12-month P/E ratio for $SPX of 21.8 is well above the 5-year average (16.9) and the 10-year average (15.2)” …,positive
"RT @icewood_blade: Historically, amongst OTC #stocks reverse merger plays have the most insane ROI percentages. We have one on the brink of…",negative,"RT : Historically, amongst OTC  reverse merger plays have the most insane ROI percentages. We have one on the brink of…",neutral
@SaharasCharts Nice call on $Spx yesterday,positive, Nice call on $Spx yesterday,neutral
"Are you ready for your 10-Day free trial, No credit Card required. Begin growing your portfolio with OptionAlarm Option Swing Trades today! https://t.co/7I5Am7xkYr $AAPL$NVDA $MSFT",neutral,"Are you ready for your 10-Day free trial, No credit Card required. Begin growing your portfolio with OptionAlarm Option Swing Trades today!  $AAPL$NVDA $MSFT",neutral
Earnings Season For Nordic Banks Is Upon Us. https://t.co/j7ewU8hGZn #stocks #stockmarket #economy,neutral,Earnings Season For Nordic Banks Is Upon Us.    ,neutral
SP500 Daily Chart https://t.co/tcQACjY2UL 🙋 Bet with $BTC via  ⟶ https://t.co/IZRIXuhFIf √ https://t.co/tWlz9JjcGY,neutral,SP500 Daily Chart  🙋 Bet with $BTC via  ⟶  √ ,neutral
"@HillaryClinton @JoeBiden 3 perverts. #metoo FOUNDATION -- all tax-free

$DJIA $SPX $NDX $IWM $AMZN $GOOGL $GS $FB $TWTR https://t.co/IwndRrSqLL",negative,"  3 perverts.  FOUNDATION -- all tax-free

$DJIA $SPX $NDX $IWM $AMZN $GOOGL $GS $FB $TWTR ",neutral
RT @AlmondConfirmed: I wonder why neither Apple nor Fitbit have been able to release a similar functionality to help with virus detection.…,negative,RT : I wonder why neither Apple nor Fitbit have been able to release a similar functionality to help with virus detection.…,neutral
#technicalanalysis #elliottwave #priceaction #swingtrader #swingtrading #motivation #luxurylifestyle #stockmarket #millionaire #cash #FXsignals #successful #stocks #trading #investment #knowledge #forex #makemoney #motivated #wallstreet # scalping #financial #financialfreedom https://t.co/k8IdWeCJg5,positive,                    # scalping   ,neutral
"$AAPL
watch 328+",neutral,"$AAPL
watch 328+",neutral
"I am looking to #invest in #stocks and I want to invest in a #blackowned #tech or #sustainablefashion company. If you have any recommendations, please let me know 🙏🏾💕",positive,"I am looking to  in  and I want to invest in a   or  company. If you have any recommendations, please let me know 🙏🏾💕",neutral
RT @frontierx5: $SPX $SPY if the president of the u.s.a says expect a V recovery maybe you should take the hint..,neutral,RT : $SPX $SPY if the president of the u.s.a says expect a V recovery maybe you should take the hint..,neutral
RT @ReformedBroker: Amazon is less than 2% away from a record high. $AMZN is 10% or so of the QQQ's https://t.co/ejWq3o2AuA,positive,RT : Amazon is less than 2% away from a record high. $AMZN is 10% or so of the QQQ's ,negative
"#USDJPY hit 1st Target!🔥🔥 25 pips profit!✅🔥🔥

I know you will miss out : https://t.co/dOfAlEtA43

#stocks #XAGUSD #forextrading $ETH $BTC #EURCHF #CRYPTO #XAUSUD #fx #FB $BTC #Forex #forexsignal #EURUSD #AAPL 513737083 https://t.co/4o1nOpP9PF",neutral," hit 1st Target!🔥🔥 25 pips profit!✅🔥🔥

I know you will miss out : 

   $ETH $BTC      $BTC     513737083 ",neutral
"$spy $gspc $aapl $nflx $goog $tsla Financial stocks reverse course, as J.P. Morgan and Wells Fargo shares swing to losses  https://t.co/6NRdAue7ZU",negative,"$spy $gspc $aapl $nflx $goog $tsla Financial stocks reverse course, as J.P. Morgan and Wells Fargo shares swing to losses  ",negative
"RT @Terri1618: $SPY update. Consolidating the big move up. Reaction2 eps will be key. Patience4 high probability setups

T: $PINS $ZM locku…",positive,"RT : $SPY update. Consolidating the big move up. Reaction2 eps will be key. Patience4 high probability setups

T: $PINS $ZM locku…",neutral
Pilots in Pakistan air crash distracted by ... $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA #cnbc #foxbusiness #business #money #entrepreneur #trading #investing #investment #stock #stockmarket #forex #crypto #cryptocurrency #Bitcoin #Ethereum #Coinbase #Robinhood https://t.co/8f5TNzCEOd,negative,Pilots in Pakistan air crash distracted by ... $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA                  ,neutral
7 Investing Principals #Investing #StockMarket #Retirement #Stocks #Bonds Download our free guide https://t.co/yWXwHQvLLK https://t.co/NHLyu8NgBr,neutral,7 Investing Principals      Download our free guide  ,neutral
Looks like growth stocks are taking it on the chin today. Possible profit taking and rotation into value names. Some consolidation was due. $SPX,positive,Looks like growth stocks are taking it on the chin today. Possible profit taking and rotation into value names. Some consolidation was due. $SPX,neutral
"RT @dreambigly: $aapl up overnight as usual lately needs to get over 400 fast of take the market down, 3230 SP resistance 
everyone needs a…",negative,"RT : $aapl up overnight as usual lately needs to get over 400 fast of take the market down, 3230 SP resistance 
everyone needs a…",neutral
$SPX $SPY $QQQ @federalreserve @realDonaldTrump bring the market down! https://t.co/Tuh7ft0s4U,negative,$SPX $SPY $QQQ   bring the market down! ,negative
"Watching Mark Zuckerberg interview Dr. Fauci on Facebook Live $FB #COVID19 
https://t.co/QuOzCOfasb https://t.co/DQEfxFaIIX",neutral,"Watching Mark Zuckerberg interview Dr. Fauci on Facebook Live $FB  
 ",neutral
Crazy opening gaps... $SPY $SPX 😘,negative,Crazy opening gaps... $SPY $SPX 😘,negative
RT @FactSet: The forward 12-month P/E ratio for $SPX of 21.8 is well above the 5-year average (16.9) and the 10-year average (15.2). https:…,positive,RT : The forward 12-month P/E ratio for $SPX of 21.8 is well above the 5-year average (16.9) and the 10-year average (15.2). ,positive
