text,sentiment,cleaned_text,final_result
RT @MinteractApp: #Options Flow Stream Update $AAPL $AMZN $TSLA $MSFT $BABA $SQ $SPY $NDX $QQQ $SPX #OptionsTrading #OptionsFlow #optionstr…,neutral,RT @MinteractApp: #Options Flow Stream Update $AAPL $AMZN $TSLA $MSFT $BABA $SQ $SPY $NDX $QQQ $SPX #OptionsTrading #OptionsFlow #optionstr…,0.0
Microsoft Inks 5-Year Deal with Coca Cola @themotleyfool #stocks $MSFT $KO https://t.co/zgkeIEZreb,positive,Microsoft Inks 5-Year Deal with Coca Cola @themotleyfool #stocks $MSFT $KO https://t.co/zgkeIEZreb,0.0
"$SPX $ES_F $DJ_F $DJIA   Dow futures up 300 points on easing of coronavirus lockdowns as earnings season hits stride U.S. stock-index futures rose Tuesday, with analysts citing progress toward easing coronavirus lockdowns a... https://t.co/IAjHbwzFw5 https://t.co/lF65oUZTfo",positive,"$SPX $ES_F $DJ_F $DJIA   Dow futures up 300 points on easing of coronavirus lockdowns as earnings season hits stride U.S. stock-index futures rose Tuesday, with analysts citing progress toward easing coronavirus lockdowns a... https://t.co/IAjHbwzFw5 https://t.co/lF65oUZTfo",0.7003
"RT @tq_equities: $AAPL closes within previous day's range after lackluster session: https://t.co/7SICEsT52n
Sentiment: Neutral #AAPL #Apple",negative,"RT @tq_equities: $AAPL closes within previous day's range after lackluster session: https://t.co/7SICEsT52n
Sentiment: Neutral #AAPL #Apple",0.0
RT @NorthmanTrader: If $AMZN employs all of us we can deliver our own packages to our houses.,neutral,RT @NorthmanTrader: If $AMZN employs all of us we can deliver our own packages to our houses.,0.0
"RT @hedgopia: #HedgeFunds reduce net shorts in $SPX futures but remain massively net short. Holdings are as of Tue, so may have changed in…",negative,"RT @hedgopia: #HedgeFunds reduce net shorts in $SPX futures but remain massively net short. Holdings are as of Tue, so may have changed in…",0.0
"RT @KobeissiLetter: S&amp;P 500: Counter-trend rally #2 stalls as 2820 supply imbalance drove $SPX below 2750.

We are now watching the 2710 ke…",negative,"RT @KobeissiLetter: S&amp;P 500: Counter-trend rally #2 stalls as 2820 supply imbalance drove $SPX below 2750.

We are now watching the 2710 ke…",0.0
"RT @AndrewThrasher: [New Post] Why Volatility Suggests Further Equity Weakness May be In Store
$VIX $SPX 
https://t.co/phvswBTBHu",negative,"RT @AndrewThrasher: [New Post] Why Volatility Suggests Further Equity Weakness May be In Store
$VIX $SPX 
https://t.co/phvswBTBHu",-0.4215
"@ThinkTankCharts Excuse me, one question, do you define liquidity sp500 divided by ....??? thanks in advance",neutral,"@ThinkTankCharts Excuse me, one question, do you define liquidity sp500 divided by ....??? thanks in advance",0.5775
"$RIGL Shredding Scans This Morning 🔥

Our Entry Target Was The Break Of $3.60 Here 🎯

Expecting Decent Upside But No One Predicted $5.24 😤🤯🔥

Hope Everyone’s Having A Successful Trading Day Out There 🙏

$EBON $IMV $PRCP $INMB $EQ $ICON $ALT #stocks #pennystocks #stockalerts https://t.co/pyeAsIBoo0",positive,"$RIGL Shredding Scans This Morning 🔥

Our Entry Target Was The Break Of $3.60 Here 🎯

Expecting Decent Upside But No One Predicted $5.24 😤🤯🔥

Hope Everyone’s Having A Successful Trading Day Out There 🙏

$EBON $IMV $PRCP $INMB $EQ $ICON $ALT #stocks #pennystocks #stockalerts https://t.co/pyeAsIBoo0",0.5346
"RT @mercadomagico: Monopolies are always bad for the consumer
Keep your yes open 👀 $NMGC NeoMagic's https://t.co/gzPGOV7s8h @mercadomagico…",negative,"RT @mercadomagico: Monopolies are always bad for the consumer
Keep your yes open 👀 $NMGC NeoMagic's https://t.co/gzPGOV7s8h @mercadomagico…",-0.2023
@DougKass @realmoney I piled a lot of $C and $BAC as mid-term investments as I share your view on them.,neutral,@DougKass @realmoney I piled a lot of $C and $BAC as mid-term investments as I share your view on them.,0.296
RT @305trdr: Nice call on $AAPL this morning by @trickmitch1 them levels are fire!!!!,positive,RT @305trdr: Nice call on $AAPL this morning by @trickmitch1 them levels are fire!!!!,0.3753
"@LizAnnSonders @LizzAnnSonders 07/15/2020 

History in the making

If Elon, Jeff, Bill etc can be hacked what about their fairytale price earnings ratios? Let slone the growth ratios

#faangm #faangm #bubble $tsla $msft $amzn",neutral,"@LizAnnSonders @LizzAnnSonders 07/15/2020 

History in the making

If Elon, Jeff, Bill etc can be hacked what about their fairytale price earnings ratios? Let slone the growth ratios

#faangm #faangm #bubble $tsla $msft $amzn",-0.0258
"#SelfieCompassion: Bill Clinton ""I feel your pain"" from Rich White #NeverTrump 1% Elitists @DNC. Ditto Parasites like $23 billion Leona Laurene Jobs at $AAPL $AMZN $FB $VZ $BA $MSFT $GE $GOOGL $IBM Bob Iger $DIS $ACN $CTSH $TCS $WIT $HCL $T $VZ $CERN #Cerner Deloitte Consulting https://t.co/J68D9Ynats",positive,"#SelfieCompassion: Bill Clinton ""I feel your pain"" from Rich White #NeverTrump 1% Elitists @DNC. Ditto Parasites like $23 billion Leona Laurene Jobs at $AAPL $AMZN $FB $VZ $BA $MSFT $GE $GOOGL $IBM Bob Iger $DIS $ACN $CTSH $TCS $WIT $HCL $T $VZ $CERN #Cerner Deloitte Consulting https://t.co/J68D9Ynats",0.4215
Short Interest in Chromadex Corp $CDXC Drops By 7.7% https://t.co/Ix7Tle79TR #stocks,negative,Short Interest in Chromadex Corp $CDXC Drops By 7.7% https://t.co/Ix7Tle79TR #stocks,0.4588
$GOOG #patent 20200177664 SYSTEMS AND METHODS FOR ACCESSING MULTIPLE RESOURCES VIA ONE IDENTIFIER #tech #IP #research https://t.co/QGn9UTcRuQ,neutral,$GOOG #patent 20200177664 SYSTEMS AND METHODS FOR ACCESSING MULTIPLE RESOURCES VIA ONE IDENTIFIER #tech #IP #research https://t.co/QGn9UTcRuQ,0.0
"RT @RealMikeLarson: This Tweet from @carlquintanilla illustrates how $SPX, e.g., not really sensitive to energy. But IMO that's a ""technica…",positive,"RT @RealMikeLarson: This Tweet from @carlquintanilla illustrates how $SPX, e.g., not really sensitive to energy. But IMO that's a ""technica…",0.1734
"$Ions @BPMonia: Oral is what will separate us from competition in #rna therapy. Unlike #rnai,  single stranded #oligos (antisense) can also target the nucleus. $alny $arwr $drna $akca $wve $srpt $biib $azn $pfe $nvs https://t.co/GV2RUtau6U",neutral,"$Ions @BPMonia: Oral is what will separate us from competition in #rna therapy. Unlike #rnai,  single stranded #oligos (antisense) can also target the nucleus. $alny $arwr $drna $akca $wve $srpt $biib $azn $pfe $nvs https://t.co/GV2RUtau6U",0.0
"RT @FXCM_MarketData: #SPX500 SSI is at -2.88

Risk Warning: Losses can exceed deposits.
Disclaimer: Past performance is not indicative of f…",negative,"RT @FXCM_MarketData: #SPX500 SSI is at -2.88

Risk Warning: Losses can exceed deposits.
Disclaimer: Past performance is not indicative of f…",-0.7351
Recent Research Analysts’ Ratings Changes for Apple $AAPL https://t.co/QejOwiVRF8,neutral,Recent Research Analysts’ Ratings Changes for Apple $AAPL https://t.co/QejOwiVRF8,0.0
I have not seen many people/funds bearish $spx  it is the majority that think it’s going to ATH but it’s ok because of Fed.  $spy $qqq $iwm,negative,I have not seen many people/funds bearish $spx  it is the majority that think it’s going to ATH but it’s ok because of Fed.  $spy $qqq $iwm,0.4215
"RT @NorthmanTrader: And yet $SPX is trading higher than it did at the end of May 2019.
#efficientmarkettheory https://t.co/KGgCd83FkJ",positive,"RT @NorthmanTrader: And yet $SPX is trading higher than it did at the end of May 2019.
#efficientmarkettheory https://t.co/KGgCd83FkJ",0.0
RT @theGreenBeta: DAILY GREEN BETA: Gujarat Containers Ltd(0.3) - India - Consumer Cyclical. #investing #finance #fintech #advisors #fintech #stocks,positive,RT @theGreenBeta: DAILY GREEN BETA: Gujarat Containers Ltd(0.3) - India - Consumer Cyclical. #investing #finance #fintech #advisors #fintech #stocks,0.0
"RT @DrewSpavy: The space industry is growing rapidly. Here's a few stocks for thought...

#space #investing #stocks #StockMarket #FutureTec…",positive,"RT @DrewSpavy: The space industry is growing rapidly. Here's a few stocks for thought...

#space #investing #stocks #StockMarket #FutureTec…",0.1779
"RT @50F7W4R37R4D3R: ""Act the way you want to be and soon you'll be the way you act.""- Les Brown #softwareengineer #javascript #python #C++…",positive,"RT @50F7W4R37R4D3R: ""Act the way you want to be and soon you'll be the way you act.""- Les Brown #softwareengineer #javascript #python #C++…",0.0772
Goldman Sachs Commodity index decides to roll entire WTI position in 1 day!  USO ETF changed the rules so GSCI doesn't want to be last one to roll.  More pressure on oil means more pressure on equities! #stocks #StockMarket #trading #investing #WallStreet #bolsa https://t.co/pSzwV59U9O,negative,Goldman Sachs Commodity index decides to roll entire WTI position in 1 day!  USO ETF changed the rules so GSCI doesn't want to be last one to roll.  More pressure on oil means more pressure on equities! #stocks #StockMarket #trading #investing #WallStreet #bolsa https://t.co/pSzwV59U9O,-0.7232
RT @ThePivotKing: $SPX 2885 and grrrrrrrrrrrrrrrrrrrr TO THE TICK!!!!,neutral,RT @ThePivotKing: $SPX 2885 and grrrrrrrrrrrrrrrrrrrr TO THE TICK!!!!,0.0
"RT @financeasmr: Facebook $FB has so many issues from regulators and clients

Rizzle doesn’t 

If you are a venture capital invester consid…",negative,"RT @financeasmr: Facebook $FB has so many issues from regulators and clients

Rizzle doesn’t 

If you are a venture capital invester consid…",0.0
"RT @m0322701: Market caps:

$AMZN - 1380B USD
$GOOGL - 997.06B USD
$LINK - 1.68B USD

Early is an understatement.",neutral,"RT @m0322701: Market caps:

$AMZN - 1380B USD
$GOOGL - 997.06B USD
$LINK - 1.68B USD

Early is an understatement.",0.0
ASML $ASML Scheduled to Post Earnings on Wednesday https://t.co/turxHsJwst #stocks,neutral,ASML $ASML Scheduled to Post Earnings on Wednesday https://t.co/turxHsJwst #stocks,0.0
Why don’t the Fed help out with the food banks and help the poor unemployed? #MondayMorning #PrideMonth $study $spx @bopinion https://t.co/zDWjmYq2Go,negative,Why don’t the Fed help out with the food banks and help the poor unemployed? #MondayMorning #PrideMonth $study $spx @bopinion https://t.co/zDWjmYq2Go,0.3182
"RT @elerianm: The @WSJ on what's driving the 
shorting of #stocks that has seen ""bets against the SPDR S&amp;P 500 Trust, the biggest exchange-…",positive,"RT @elerianm: The @WSJ on what's driving the 
shorting of #stocks that has seen ""bets against the SPDR S&amp;P 500 Trust, the biggest exchange-…",0.5106
"#SAP $SAP Q1 EPS €0.85 Misses €0.94 Estimate, Revenues €6.52B Miss €6.53B Estimate. Shares 🔻3.54% to $118.22 #earnings #earningsreports #EarningsSeason #stocks #StockMarket #stockstowatch #StocksToTrade #stock #StockTrading #investing #finance https://t.co/YcCtCSZzuD",neutral,"#SAP $SAP Q1 EPS €0.85 Misses €0.94 Estimate, Revenues €6.52B Miss €6.53B Estimate. Shares 🔻3.54% to $118.22 #earnings #earningsreports #EarningsSeason #stocks #StockMarket #stockstowatch #StocksToTrade #stock #StockTrading #investing #finance https://t.co/YcCtCSZzuD",-0.0772
"is a dem sweep is going to be a problem for names like $V and $MA? 🤔 // Credit Cards Take From Poor, Give to the Rich https://t.co/TMhKpnTT3h",negative,"is a dem sweep is going to be a problem for names like $V and $MA? 🤔 // Credit Cards Take From Poor, Give to the Rich https://t.co/TMhKpnTT3h",0.4404
"RT @MitradeOfficial: #Oil slipped on Friday but overall remained on track for a weekly gain.

Noon prices:
#SPX500–3135.5
#NAS100–10366.8
#…",positive,"RT @MitradeOfficial: #Oil slipped on Friday but overall remained on track for a weekly gain.

Noon prices:
#SPX500–3135.5
#NAS100–10366.8
#…",0.6808
Weekly State of Markets and Trading Ideas Report- Crash ahead? https://t.co/0NzSuCPD0C $ES_F $spx $spy $dia $labu $xbi $gld https://t.co/tkxu8DNOi9,negative,Weekly State of Markets and Trading Ideas Report- Crash ahead? https://t.co/0NzSuCPD0C $ES_F $spx $spy $dia $labu $xbi $gld https://t.co/tkxu8DNOi9,-0.4019
In $snap 7/17 $26 calls at .91. Looking for 25% cut at .7. Only in this and $jnj short term rn,negative,In $snap 7/17 $26 calls at .91. Looking for 25% cut at .7. Only in this and $jnj short term rn,-0.2732
"@Purepriceaction +19 points from 3096✅

Target was 3075🎯 3077 hit 

We r just killing it again 🔥 called 3116 sunday night as potentially top as 3116 was my last bull target

For now top at 3111..🧐 

Next targets level 3045

$ES_F $NDX $SPX $SPY",positive,"@Purepriceaction +19 points from 3096✅

Target was 3075🎯 3077 hit 

We r just killing it again 🔥 called 3116 sunday night as potentially top as 3116 was my last bull target

For now top at 3111..🧐 

Next targets level 3045

$ES_F $NDX $SPX $SPY",-0.6369
"$VNRX  said Tuesday it saw signs of success in an early study of whether its Covid-19 immunoassay could help predict disease severity in infected patients.  The study showed ""strong prognostic potential"" for the technology

#daytading #stocks",positive,"$VNRX  said Tuesday it saw signs of success in an early study of whether its Covid-19 immunoassay could help predict disease severity in infected patients.  The study showed ""strong prognostic potential"" for the technology

#daytading #stocks",0.7579
"RT @ecoinometrics: #Bitcoin Performance in 2020
Jun. 09, 2020

Year to date
BTC     +41% 🔥
GOLD  +12.5%
SP500 -1.65% https://t.co/wL8QrPy2kQ",neutral,"RT @ecoinometrics: #Bitcoin Performance in 2020
Jun. 09, 2020

Year to date
BTC     +41% 🔥
GOLD  +12.5%
SP500 -1.65% https://t.co/wL8QrPy2kQ",-0.34
Bay Street Seen Opening On Cautious Note https://t.co/ufCIGW2Gfv #stocks #trading #rttnews https://t.co/sVrI6Z2m1J,negative,Bay Street Seen Opening On Cautious Note https://t.co/ufCIGW2Gfv #stocks #trading #rttnews https://t.co/sVrI6Z2m1J,-0.1027
"Will today be 5 days in a row that our 8:45amET analytics is within $0.04 of HOD?   StayTuned

#CL_F #CL $CL_F $CL #OIL #Futures

$BDO $ES $APC #CRUDE $UCO $SPX $RIG #fintwit #Energy $SPY $ES_F #ES_F #ES $NQ_F $NQ $XLE #OPEC #CrudeOil $USO #WTI #DayTrading
https://t.co/7CXK7vJSIM",neutral,"Will today be 5 days in a row that our 8:45amET analytics is within $0.04 of HOD?   StayTuned

#CL_F #CL $CL_F $CL #OIL #Futures

$BDO $ES $APC #CRUDE $UCO $SPX $RIG #fintwit #Energy $SPY $ES_F #ES_F #ES $NQ_F $NQ $XLE #OPEC #CrudeOil $USO #WTI #DayTrading
https://t.co/7CXK7vJSIM",-0.6774
The web/tech leader companies from the last 5 years leading in the shutdown $AMZN $NFLX is not all that surprising and I'd like to see more broad based strength (25% in 13 days is good I'm not dumb) to recover with. Let's see if they STFR in $SPX into close,positive,The web/tech leader companies from the last 5 years leading in the shutdown $AMZN $NFLX is not all that surprising and I'd like to see more broad based strength (25% in 13 days is good I'm not dumb) to recover with. Let's see if they STFR in $SPX into close,0.8674
"RT @SaitoChung: Thank you for sharing John! The title of this book holds a key word, “Still” and that means Wall Street doesn’t care when y…",neutral,"RT @SaitoChung: Thank you for sharing John! The title of this book holds a key word, “Still” and that means Wall Street doesn’t care when y…",0.8313
Telenav Inc $TNAV Short Interest Update https://t.co/DKzS9AcmRt #stocks,negative,Telenav Inc $TNAV Short Interest Update https://t.co/DKzS9AcmRt #stocks,0.4588
"RT @TicTocTick: 5/6 plan:

1. Look for shorts if open below 2865, targets 2796

2. Look for 2903 if open above 2865

13 hours to open and n…",neutral,"RT @TicTocTick: 5/6 plan:

1. Look for shorts if open below 2865, targets 2796

2. Look for 2903 if open above 2865

13 hours to open and n…",0.0
RT @firemanwill28: $SPY $SPX $QQQ clearly has moved on from the virus. Much worse numbers coming out with death rates higher. That's all th…,negative,RT @firemanwill28: $SPY $SPX $QQQ clearly has moved on from the virus. Much worse numbers coming out with death rates higher. That's all th…,-0.6486
"There are no free lunches 
Oil $50 #HOLD $2,000 in weeks #bullish $UCO $JNUG $NUGT taking off soon exponential upside
#Coronavirus the moment for #helicoptermoney https://t.co/OvtQRE3qXf $JNUG $NUGT $UCO $ERX $OIL $EWJ $EWG $EWL $EWP $EWN $GDX $MS $SAN $JPM $GDXJ #HelicopterMoney",negative,"There are no free lunches 
Oil $50 #HOLD $2,000 in weeks #bullish $UCO $JNUG $NUGT taking off soon exponential upside
#Coronavirus the moment for #helicoptermoney https://t.co/OvtQRE3qXf $JNUG $NUGT $UCO $ERX $OIL $EWJ $EWG $EWL $EWP $EWN $GDX $MS $SAN $JPM $GDXJ #HelicopterMoney",-0.4023
